country,year,sex,measure,category,method,unit,value
Poland,2019,Total,Mortality,Diseases of the musculoskeletal system and connective tissue,Standardised rate,Deaths per 100 000 inhabitants,1.4
Slovenia,2020,Total,Mortality,Certain conditions originating in the perinatal period,Standardised rate,Deaths per 100 000 inhabitants,1.4
Estonia,2015,Total,Mortality,Certain conditions originating in the perinatal period,Standardised rate,Deaths per 100 000 inhabitants,1.3
Estonia,2016,Total,Mortality,Certain conditions originating in the perinatal period,Standardised rate,Deaths per 100 000 inhabitants,1.3
Estonia,2018,Total,Mortality,Certain conditions originating in the perinatal period,Standardised rate,Deaths per 100 000 inhabitants,1.3
Estonia,2021,Total,Mortality,Certain conditions originating in the perinatal period,Standardised rate,Deaths per 100 000 inhabitants,1.3
Finland,2015,Total,Mortality,Diseases of the blood and blood-forming organs,Standardised rate,Deaths per 100 000 inhabitants,1.3
Finland,2017,Total,Mortality,Diseases of the blood and blood-forming organs,Standardised rate,Deaths per 100 000 inhabitants,1.3
Iceland,2015,Total,Mortality,Certain conditions originating in the perinatal period,Standardised rate,Deaths per 100 000 inhabitants,1.3
Iceland,2019,Total,Mortality,Diseases of the blood and blood-forming organs,Standardised rate,Deaths per 100 000 inhabitants,1.3
Korea,2019,Total,Mortality,Certain conditions originating in the perinatal period,Standardised rate,Deaths per 100 000 inhabitants,1.3
Latvia,2015,Total,Mortality,Diseases of the blood and blood-forming organs,Standardised rate,Deaths per 100 000 inhabitants,1.3
Latvia,2022,Total,Mortality,Certain conditions originating in the perinatal period,Standardised rate,Deaths per 100 000 inhabitants,1.3
Latvia,2023,Total,Mortality,Certain conditions originating in the perinatal period,Standardised rate,Deaths per 100 000 inhabitants,1.3
Lithuania,2015,Total,Mortality,Diseases of the blood and blood-forming organs,Standardised rate,Deaths per 100 000 inhabitants,1.3
Lithuania,2017,Total,Mortality,Diseases of the blood and blood-forming organs,Standardised rate,Deaths per 100 000 inhabitants,1.3
Lithuania,2018,Total,Mortality,Diseases of the blood and blood-forming organs,Standardised rate,Deaths per 100 000 inhabitants,1.3
Lithuania,2023,Total,Mortality,Certain conditions originating in the perinatal period,Standardised rate,Deaths per 100 000 inhabitants,1.3
Luxembourg,2022,Total,Mortality,"Congenital malformations, deformations and chromosomal abnormalities",Standardised rate,Deaths per 100 000 inhabitants,1.3
Norway,2015,Total,Mortality,Certain conditions originating in the perinatal period,Standardised rate,Deaths per 100 000 inhabitants,1.3
Slovenia,2015,Total,Mortality,"Congenital malformations, deformations and chromosomal abnormalities",Standardised rate,Deaths per 100 000 inhabitants,1.3
Slovenia,2016,Total,Mortality,Diseases of the blood and blood-forming organs,Standardised rate,Deaths per 100 000 inhabitants,1.3
Slovenia,2017,Total,Mortality,Certain conditions originating in the perinatal period,Standardised rate,Deaths per 100 000 inhabitants,1.3
Slovenia,2018,Total,Mortality,Diseases of the blood and blood-forming organs,Standardised rate,Deaths per 100 000 inhabitants,1.3
Slovenia,2019,Total,Mortality,Certain conditions originating in the perinatal period,Standardised rate,Deaths per 100 000 inhabitants,1.3
Sweden,2019,Total,Mortality,Certain conditions originating in the perinatal period,Standardised rate,Deaths per 100 000 inhabitants,1.3
Sweden,2022,Total,Mortality,Certain conditions originating in the perinatal period,Standardised rate,Deaths per 100 000 inhabitants,1.3
Sweden,2023,Total,Mortality,Certain conditions originating in the perinatal period,Standardised rate,Deaths per 100 000 inhabitants,1.3
Sweden,2024,Total,Mortality,Certain conditions originating in the perinatal period,Standardised rate,Deaths per 100 000 inhabitants,1.3
Bulgaria,2021,Total,Mortality,Mental and behavioural disorders,Standardised rate,Deaths per 100 000 inhabitants,1.3
Bulgaria,2022,Total,Mortality,Diseases of the blood and blood-forming organs,Standardised rate,Deaths per 100 000 inhabitants,1.3
Bulgaria,2023,Total,Mortality,Diseases of the blood and blood-forming organs,Standardised rate,Deaths per 100 000 inhabitants,1.3
Croatia,2018,Total,Mortality,Diseases of the blood and blood-forming organs,Standardised rate,Deaths per 100 000 inhabitants,1.3
Peru,2015,Total,Mortality,Diseases of the blood and blood-forming organs,Standardised rate,Deaths per 100 000 inhabitants,1.3
Romania,2020,Total,Mortality,Mental and behavioural disorders,Standardised rate,Deaths per 100 000 inhabitants,1.3
Romania,2023,Total,Mortality,Diseases of the blood and blood-forming organs,Standardised rate,Deaths per 100 000 inhabitants,1.3
Germany,2015,Total,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,1.3
Germany,2022,Total,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,1.3
Hungary,2018,Total,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,1.3
Hungary,2019,Total,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,1.3
Hungary,2020,Total,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,1.3
Ireland,2019,Total,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,1.3
Italy,2016,Total,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,1.3
Japan,2022,Total,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,1.3
Lithuania,2019,Total,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,1.3
Lithuania,2021,Total,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,1.3
Switzerland,2020,Total,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,1.3
Australia,2017,Total,Mortality,Diseases of the blood and blood-forming organs,Standardised rate,Deaths per 100 000 inhabitants,2.3
Australia,2019,Total,Mortality,Diseases of the blood and blood-forming organs,Standardised rate,Deaths per 100 000 inhabitants,2.3
Australia,2023,Total,Mortality,Diseases of the blood and blood-forming organs,Standardised rate,Deaths per 100 000 inhabitants,2.3
Austria,2024,Total,Mortality,Diseases of the blood and blood-forming organs,Standardised rate,Deaths per 100 000 inhabitants,2.3
Canada,2016,Total,Mortality,Diseases of the blood and blood-forming organs,Standardised rate,Deaths per 100 000 inhabitants,2.3
Costa Rica,2015,Total,Mortality,Diseases of the blood and blood-forming organs,Standardised rate,Deaths per 100 000 inhabitants,2.3
Costa Rica,2018,Total,Mortality,Diseases of the blood and blood-forming organs,Standardised rate,Deaths per 100 000 inhabitants,2.3
Czechia,2021,Total,Mortality,Diseases of the blood and blood-forming organs,Standardised rate,Deaths per 100 000 inhabitants,2.3
Czechia,2024,Total,Mortality,Diseases of the blood and blood-forming organs,Standardised rate,Deaths per 100 000 inhabitants,2.3
Greece,2017,Total,Mortality,Diseases of the blood and blood-forming organs,Standardised rate,Deaths per 100 000 inhabitants,2.3
Greece,2019,Total,Mortality,Diseases of the blood and blood-forming organs,Standardised rate,Deaths per 100 000 inhabitants,2.3
Ireland,2016,Total,Mortality,Diseases of the blood and blood-forming organs,Standardised rate,Deaths per 100 000 inhabitants,2.3
Latvia,2024,Total,Mortality,Diseases of the blood and blood-forming organs,Standardised rate,Deaths per 100 000 inhabitants,2.3
Sweden,2018,Total,Mortality,Diseases of the blood and blood-forming organs,Standardised rate,Deaths per 100 000 inhabitants,2.3
Sweden,2021,Total,Mortality,Diseases of the blood and blood-forming organs,Standardised rate,Deaths per 100 000 inhabitants,2.3
Belgium,2016,Total,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,2.3
Belgium,2020,Total,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,2.3
Belgium,2021,Total,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,2.3
Canada,2023,Total,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,2.3
Czechia,2019,Total,Mortality,Diseases of the musculoskeletal system and connective tissue,Standardised rate,Deaths per 100 000 inhabitants,2.3
Czechia,2024,Total,Mortality,Diseases of the musculoskeletal system and connective tissue,Standardised rate,Deaths per 100 000 inhabitants,2.3
Denmark,2015,Total,Mortality,Certain conditions originating in the perinatal period,Standardised rate,Deaths per 100 000 inhabitants,2.3
Denmark,2015,Total,Mortality,"Congenital malformations, deformations and chromosomal abnormalities",Standardised rate,Deaths per 100 000 inhabitants,2.3
Denmark,2022,Total,Mortality,"Congenital malformations, deformations and chromosomal abnormalities",Standardised rate,Deaths per 100 000 inhabitants,2.3
Finland,2023,Total,Mortality,Diseases of the genitourinary system,Standardised rate,Deaths per 100 000 inhabitants,2.3
Finland,2024,Total,Mortality,Diseases of the genitourinary system,Standardised rate,Deaths per 100 000 inhabitants,2.3
France,2016,Total,Mortality,"Congenital malformations, deformations and chromosomal abnormalities",Standardised rate,Deaths per 100 000 inhabitants,2.3
France,2017,Total,Mortality,"Congenital malformations, deformations and chromosomal abnormalities",Standardised rate,Deaths per 100 000 inhabitants,2.3
France,2019,Total,Mortality,"Congenital malformations, deformations and chromosomal abnormalities",Standardised rate,Deaths per 100 000 inhabitants,2.3
France,2019,Total,Mortality,Certain conditions originating in the perinatal period,Standardised rate,Deaths per 100 000 inhabitants,2.3
France,2021,Total,Mortality,Certain conditions originating in the perinatal period,Standardised rate,Deaths per 100 000 inhabitants,2.3
France,2022,Total,Mortality,Certain conditions originating in the perinatal period,Standardised rate,Deaths per 100 000 inhabitants,2.3
France,2023,Total,Mortality,"Congenital malformations, deformations and chromosomal abnormalities",Standardised rate,Deaths per 100 000 inhabitants,2.3
Germany,2016,Total,Mortality,Certain conditions originating in the perinatal period,Standardised rate,Deaths per 100 000 inhabitants,2.3
Greece,2015,Total,Mortality,Certain conditions originating in the perinatal period,Standardised rate,Deaths per 100 000 inhabitants,2.3
Greece,2017,Total,Mortality,"Congenital malformations, deformations and chromosomal abnormalities",Standardised rate,Deaths per 100 000 inhabitants,2.3
Greece,2017,Total,Mortality,Diseases of the musculoskeletal system and connective tissue,Standardised rate,Deaths per 100 000 inhabitants,2.3
Hungary,2017,Total,Mortality,Certain conditions originating in the perinatal period,Standardised rate,Deaths per 100 000 inhabitants,2.3
Hungary,2024,Total,Mortality,Certain conditions originating in the perinatal period,Standardised rate,Deaths per 100 000 inhabitants,2.3
Italy,2015,Total,Mortality,"Congenital malformations, deformations and chromosomal abnormalities",Standardised rate,Deaths per 100 000 inhabitants,2.3
Italy,2021,Total,Mortality,"Congenital malformations, deformations and chromosomal abnormalities",Standardised rate,Deaths per 100 000 inhabitants,2.3
Lithuania,2024,Total,Mortality,"Congenital malformations, deformations and chromosomal abnormalities",Standardised rate,Deaths per 100 000 inhabitants,2.3
Luxembourg,2019,Total,Mortality,Certain conditions originating in the perinatal period,Standardised rate,Deaths per 100 000 inhabitants,2.3
Netherlands,2024,Total,Mortality,"Congenital malformations, deformations and chromosomal abnormalities",Standardised rate,Deaths per 100 000 inhabitants,2.3
Norway,2015,Total,Mortality,"Congenital malformations, deformations and chromosomal abnormalities",Standardised rate,Deaths per 100 000 inhabitants,2.3
Poland,2018,Total,Mortality,Certain conditions originating in the perinatal period,Standardised rate,Deaths per 100 000 inhabitants,2.3
Poland,2019,Total,Mortality,"Congenital malformations, deformations and chromosomal abnormalities",Standardised rate,Deaths per 100 000 inhabitants,2.3
Poland,2019,Total,Mortality,Certain conditions originating in the perinatal period,Standardised rate,Deaths per 100 000 inhabitants,2.3
Poland,2020,Total,Mortality,"Congenital malformations, deformations and chromosomal abnormalities",Standardised rate,Deaths per 100 000 inhabitants,2.3
Slovak Republic,2017,Total,Mortality,Certain conditions originating in the perinatal period,Standardised rate,Deaths per 100 000 inhabitants,2.3
Slovak Republic,2024,Total,Mortality,"Congenital malformations, deformations and chromosomal abnormalities",Standardised rate,Deaths per 100 000 inhabitants,2.3
Slovenia,2019,Total,Mortality,"Congenital malformations, deformations and chromosomal abnormalities",Standardised rate,Deaths per 100 000 inhabitants,2.3
Sweden,2024,Total,Mortality,"Congenital malformations, deformations and chromosomal abnormalities",Standardised rate,Deaths per 100 000 inhabitants,2.3
Switzerland,2016,Total,Mortality,Certain conditions originating in the perinatal period,Standardised rate,Deaths per 100 000 inhabitants,2.3
United Kingdom,2020,Total,Mortality,"Congenital malformations, deformations and chromosomal abnormalities",Standardised rate,Deaths per 100 000 inhabitants,2.3
United Kingdom,2021,Total,Mortality,"Congenital malformations, deformations and chromosomal abnormalities",Standardised rate,Deaths per 100 000 inhabitants,2.3
Croatia,2017,Total,Mortality,Certain conditions originating in the perinatal period,Standardised rate,Deaths per 100 000 inhabitants,2.3
Peru,2018,Total,Mortality,Mental and behavioural disorders,Standardised rate,Deaths per 100 000 inhabitants,2.3
Romania,2017,Total,Mortality,"Congenital malformations, deformations and chromosomal abnormalities",Standardised rate,Deaths per 100 000 inhabitants,2.3
Austria,2023,Total,Mortality,Certain conditions originating in the perinatal period,Standardised rate,Deaths per 100 000 inhabitants,1.7
Austria,2024,Total,Mortality,Certain conditions originating in the perinatal period,Standardised rate,Deaths per 100 000 inhabitants,1.7
Belgium,2021,Total,Mortality,"Congenital malformations, deformations and chromosomal abnormalities",Standardised rate,Deaths per 100 000 inhabitants,1.7
Czechia,2016,Total,Mortality,Diseases of the musculoskeletal system and connective tissue,Standardised rate,Deaths per 100 000 inhabitants,1.7
Czechia,2018,Total,Mortality,Certain conditions originating in the perinatal period,Standardised rate,Deaths per 100 000 inhabitants,1.7
Denmark,2020,Total,Mortality,Certain conditions originating in the perinatal period,Standardised rate,Deaths per 100 000 inhabitants,1.7
Estonia,2015,Total,Mortality,Diseases of the blood and blood-forming organs,Standardised rate,Deaths per 100 000 inhabitants,1.7
Estonia,2018,Total,Mortality,Diseases of the blood and blood-forming organs,Standardised rate,Deaths per 100 000 inhabitants,1.7
Estonia,2020,Total,Mortality,Diseases of the blood and blood-forming organs,Standardised rate,Deaths per 100 000 inhabitants,1.7
Estonia,2021,Total,Mortality,"Congenital malformations, deformations and chromosomal abnormalities",Standardised rate,Deaths per 100 000 inhabitants,1.7
Estonia,2023,Total,Mortality,"Congenital malformations, deformations and chromosomal abnormalities",Standardised rate,Deaths per 100 000 inhabitants,1.7
Germany,2021,Total,Mortality,Certain conditions originating in the perinatal period,Standardised rate,Deaths per 100 000 inhabitants,1.7
Germany,2022,Total,Mortality,Certain conditions originating in the perinatal period,Standardised rate,Deaths per 100 000 inhabitants,1.7
Greece,2015,Total,Mortality,Diseases of the musculoskeletal system and connective tissue,Standardised rate,Deaths per 100 000 inhabitants,1.7
Greece,2015,Total,Mortality,Diseases of the blood and blood-forming organs,Standardised rate,Deaths per 100 000 inhabitants,1.7
Hungary,2016,Total,Mortality,Diseases of the blood and blood-forming organs,Standardised rate,Deaths per 100 000 inhabitants,1.7
Hungary,2017,Total,Mortality,Diseases of the blood and blood-forming organs,Standardised rate,Deaths per 100 000 inhabitants,1.7
Hungary,2018,Total,Mortality,Diseases of the blood and blood-forming organs,Standardised rate,Deaths per 100 000 inhabitants,1.7
Iceland,2015,Total,Mortality,Diseases of the blood and blood-forming organs,Standardised rate,Deaths per 100 000 inhabitants,1.7
Iceland,2021,Total,Mortality,Codes for special purposes: COVID-19,Standardised rate,Deaths per 100 000 inhabitants,1.7
Iceland,2022,Total,Mortality,"Congenital malformations, deformations and chromosomal abnormalities",Standardised rate,Deaths per 100 000 inhabitants,1.7
Iceland,2023,Total,Mortality,"Congenital malformations, deformations and chromosomal abnormalities",Standardised rate,Deaths per 100 000 inhabitants,1.7
Ireland,2022,Total,Mortality,Certain conditions originating in the perinatal period,Standardised rate,Deaths per 100 000 inhabitants,1.7
Israel,2015,Total,Mortality,Certain conditions originating in the perinatal period,Standardised rate,Deaths per 100 000 inhabitants,1.7
Israel,2016,Total,Mortality,Certain conditions originating in the perinatal period,Standardised rate,Deaths per 100 000 inhabitants,1.7
Israel,2020,Total,Mortality,"Congenital malformations, deformations and chromosomal abnormalities",Standardised rate,Deaths per 100 000 inhabitants,1.7
Italy,2019,Total,Mortality,Certain conditions originating in the perinatal period,Standardised rate,Deaths per 100 000 inhabitants,1.7
Italy,2020,Total,Mortality,Certain conditions originating in the perinatal period,Standardised rate,Deaths per 100 000 inhabitants,1.7
Italy,2021,Total,Mortality,Certain conditions originating in the perinatal period,Standardised rate,Deaths per 100 000 inhabitants,1.7
Japan,2015,Total,Mortality,"Congenital malformations, deformations and chromosomal abnormalities",Standardised rate,Deaths per 100 000 inhabitants,1.7
Japan,2016,Total,Mortality,"Congenital malformations, deformations and chromosomal abnormalities",Standardised rate,Deaths per 100 000 inhabitants,1.7
Japan,2018,Total,Mortality,"Congenital malformations, deformations and chromosomal abnormalities",Standardised rate,Deaths per 100 000 inhabitants,1.7
Japan,2019,Total,Mortality,"Congenital malformations, deformations and chromosomal abnormalities",Standardised rate,Deaths per 100 000 inhabitants,1.7
Japan,2022,Total,Mortality,"Congenital malformations, deformations and chromosomal abnormalities",Standardised rate,Deaths per 100 000 inhabitants,1.7
Korea,2021,Total,Mortality,Diseases of the blood and blood-forming organs,Standardised rate,Deaths per 100 000 inhabitants,1.7
Korea,2022,Total,Mortality,Diseases of the blood and blood-forming organs,Standardised rate,Deaths per 100 000 inhabitants,1.7
Latvia,2021,Total,Mortality,Diseases of the blood and blood-forming organs,Standardised rate,Deaths per 100 000 inhabitants,1.7
Latvia,2022,Total,Mortality,Diseases of the blood and blood-forming organs,Standardised rate,Deaths per 100 000 inhabitants,1.7
Latvia,2023,Total,Mortality,"Congenital malformations, deformations and chromosomal abnormalities",Standardised rate,Deaths per 100 000 inhabitants,1.7
Lithuania,2018,Total,Mortality,Certain conditions originating in the perinatal period,Standardised rate,Deaths per 100 000 inhabitants,1.7
Lithuania,2021,Total,Mortality,Certain conditions originating in the perinatal period,Standardised rate,Deaths per 100 000 inhabitants,1.7
Luxembourg,2024,Total,Mortality,Certain conditions originating in the perinatal period,Standardised rate,Deaths per 100 000 inhabitants,1.7
New Zealand,2019,Total,Mortality,Diseases of the blood and blood-forming organs,Standardised rate,Deaths per 100 000 inhabitants,1.7
Poland,2021,Total,Mortality,Diseases of the musculoskeletal system and connective tissue,Standardised rate,Deaths per 100 000 inhabitants,1.7
Poland,2024,Total,Mortality,Certain conditions originating in the perinatal period,Standardised rate,Deaths per 100 000 inhabitants,1.7
Poland,2024,Total,Mortality,Diseases of the musculoskeletal system and connective tissue,Standardised rate,Deaths per 100 000 inhabitants,1.7
Slovak Republic,2018,Total,Mortality,Diseases of the musculoskeletal system and connective tissue,Standardised rate,Deaths per 100 000 inhabitants,1.7
Slovenia,2024,Total,Mortality,"Congenital malformations, deformations and chromosomal abnormalities",Standardised rate,Deaths per 100 000 inhabitants,1.7
Spain,2016,Total,Mortality,Certain conditions originating in the perinatal period,Standardised rate,Deaths per 100 000 inhabitants,1.7
Spain,2017,Total,Mortality,Certain conditions originating in the perinatal period,Standardised rate,Deaths per 100 000 inhabitants,1.7
Spain,2019,Total,Mortality,Certain conditions originating in the perinatal period,Standardised rate,Deaths per 100 000 inhabitants,1.7
Spain,2023,Total,Mortality,Certain conditions originating in the perinatal period,Standardised rate,Deaths per 100 000 inhabitants,1.7
United Kingdom,2016,Total,Mortality,Diseases of the blood and blood-forming organs,Standardised rate,Deaths per 100 000 inhabitants,1.7
United Kingdom,2017,Total,Mortality,Diseases of the blood and blood-forming organs,Standardised rate,Deaths per 100 000 inhabitants,1.7
United Kingdom,2019,Total,Mortality,Diseases of the blood and blood-forming organs,Standardised rate,Deaths per 100 000 inhabitants,1.7
United Kingdom,2022,Total,Mortality,Diseases of the blood and blood-forming organs,Standardised rate,Deaths per 100 000 inhabitants,1.7
United Kingdom,2024,Total,Mortality,Diseases of the blood and blood-forming organs,Standardised rate,Deaths per 100 000 inhabitants,1.7
Bulgaria,2015,Total,Mortality,Diseases of the blood and blood-forming organs,Standardised rate,Deaths per 100 000 inhabitants,1.7
Bulgaria,2018,Total,Mortality,"Congenital malformations, deformations and chromosomal abnormalities",Standardised rate,Deaths per 100 000 inhabitants,1.7
Bulgaria,2020,Total,Mortality,Mental and behavioural disorders,Standardised rate,Deaths per 100 000 inhabitants,1.7
Canada,2015,Total,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,1.7
Canada,2016,Total,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,1.7
Canada,2019,Total,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,1.7
Czechia,2015,Total,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,1.7
Estonia,2019,Total,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,1.7
Estonia,2022,Total,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,1.7
Estonia,2023,Total,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,1.7
France,2017,Total,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,1.7
France,2019,Total,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,1.7
Ireland,2016,Total,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,1.7
Italy,2022,Total,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,1.7
Korea,2017,Total,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,1.7
Lithuania,2018,Total,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,1.7
Luxembourg,2019,Total,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,1.7
Netherlands,2015,Total,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,1.7
Poland,2022,Total,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,1.7
Sweden,2018,Total,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,1.7
Sweden,2020,Total,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,1.7
Switzerland,2023,Total,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,1.7
United States,2016,Total,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,1.7
United States,2017,Total,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,1.7
United States,2018,Total,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,1.7
United States,2019,Total,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,1.7
Finland,2021,Total,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,0.2
Slovenia,2019,Total,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,0.2
Slovenia,2020,Total,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,0.2
Slovenia,2022,Total,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,0.2
Slovenia,2024,Total,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,0.2
Croatia,2015,Total,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,0.2
Croatia,2017,Total,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,0.2
Croatia,2021,Total,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,0.2
Romania,2015,Total,Mortality,Diseases of the musculoskeletal system and connective tissue,Standardised rate,Deaths per 100 000 inhabitants,0.2
Romania,2016,Total,Mortality,Diseases of the musculoskeletal system and connective tissue,Standardised rate,Deaths per 100 000 inhabitants,0.2
Romania,2019,Total,Mortality,Diseases of the musculoskeletal system and connective tissue,Standardised rate,Deaths per 100 000 inhabitants,0.2
Romania,2020,Total,Mortality,Diseases of the musculoskeletal system and connective tissue,Standardised rate,Deaths per 100 000 inhabitants,0.2
Romania,2022,Total,Mortality,Diseases of the musculoskeletal system and connective tissue,Standardised rate,Deaths per 100 000 inhabitants,0.2
Romania,2023,Total,Mortality,Diseases of the musculoskeletal system and connective tissue,Standardised rate,Deaths per 100 000 inhabitants,0.2
Austria,2022,Total,Mortality,Certain conditions originating in the perinatal period,Standardised rate,Deaths per 100 000 inhabitants,1.5
Czechia,2015,Total,Mortality,"Congenital malformations, deformations and chromosomal abnormalities",Standardised rate,Deaths per 100 000 inhabitants,1.5
Czechia,2018,Total,Mortality,"Congenital malformations, deformations and chromosomal abnormalities",Standardised rate,Deaths per 100 000 inhabitants,1.5
Czechia,2020,Total,Mortality,"Congenital malformations, deformations and chromosomal abnormalities",Standardised rate,Deaths per 100 000 inhabitants,1.5
Czechia,2022,Total,Mortality,"Congenital malformations, deformations and chromosomal abnormalities",Standardised rate,Deaths per 100 000 inhabitants,1.5
Estonia,2017,Total,Mortality,Certain conditions originating in the perinatal period,Standardised rate,Deaths per 100 000 inhabitants,1.5
Estonia,2019,Total,Mortality,"Congenital malformations, deformations and chromosomal abnormalities",Standardised rate,Deaths per 100 000 inhabitants,1.5
Estonia,2020,Total,Mortality,"Congenital malformations, deformations and chromosomal abnormalities",Standardised rate,Deaths per 100 000 inhabitants,1.5
Estonia,2022,Total,Mortality,"Congenital malformations, deformations and chromosomal abnormalities",Standardised rate,Deaths per 100 000 inhabitants,1.5
Germany,2021,Total,Mortality,"Congenital malformations, deformations and chromosomal abnormalities",Standardised rate,Deaths per 100 000 inhabitants,1.5
Hungary,2015,Total,Mortality,Diseases of the blood and blood-forming organs,Standardised rate,Deaths per 100 000 inhabitants,1.5
Iceland,2021,Total,Mortality,Diseases of the blood and blood-forming organs,Standardised rate,Deaths per 100 000 inhabitants,1.5
Ireland,2019,Total,Mortality,Certain conditions originating in the perinatal period,Standardised rate,Deaths per 100 000 inhabitants,1.5
Israel,2017,Total,Mortality,Certain conditions originating in the perinatal period,Standardised rate,Deaths per 100 000 inhabitants,1.5
Israel,2018,Total,Mortality,Certain conditions originating in the perinatal period,Standardised rate,Deaths per 100 000 inhabitants,1.5
Israel,2021,Total,Mortality,Certain conditions originating in the perinatal period,Standardised rate,Deaths per 100 000 inhabitants,1.5
Japan,2020,Total,Mortality,Codes for special purposes: COVID-19,Standardised rate,Deaths per 100 000 inhabitants,1.5
Latvia,2017,Total,Mortality,Diseases of the blood and blood-forming organs,Standardised rate,Deaths per 100 000 inhabitants,1.5
Latvia,2022,Total,Mortality,"Congenital malformations, deformations and chromosomal abnormalities",Standardised rate,Deaths per 100 000 inhabitants,1.5
Luxembourg,2015,Total,Mortality,"Congenital malformations, deformations and chromosomal abnormalities",Standardised rate,Deaths per 100 000 inhabitants,1.5
Luxembourg,2020,Total,Mortality,"Congenital malformations, deformations and chromosomal abnormalities",Standardised rate,Deaths per 100 000 inhabitants,1.5
New Zealand,2015,Total,Mortality,Diseases of the blood and blood-forming organs,Standardised rate,Deaths per 100 000 inhabitants,1.5
Poland,2016,Total,Mortality,Diseases of the musculoskeletal system and connective tissue,Standardised rate,Deaths per 100 000 inhabitants,1.5
